instance,divisor,cost
75/prob75d/d/density_0.5.json,2,45925
75/prob75d/d/density_0.5.json,4,47183
75/prob75d/d/density_0.5.json,6,49623
75/prob75d/d/density_0.5.json,8,46453
75/prob75d/d/density_0.5.json,10,45075
75/prob75d/d/density_0.25.json,2,44583
75/prob75d/d/density_0.25.json,4,44126
75/prob75d/d/density_0.25.json,6,41626
75/prob75d/d/density_0.25.json,8,42961
75/prob75d/d/density_0.25.json,10,39863
75/prob75d/d/density_0.75.json,2,50574
75/prob75d/d/density_0.75.json,4,50776
75/prob75d/d/density_0.75.json,6,50831
75/prob75d/d/density_0.75.json,8,50482
75/prob75d/d/density_0.75.json,10,48961
75/prob75d/d/density_0.json,2,21515
75/prob75d/d/density_0.json,4,32878
75/prob75d/d/density_0.json,6,34124
75/prob75d/d/density_0.json,8,39591
75/prob75d/d/density_0.json,10,42202
75/prob75d/e/density_0.1.json,2,38503
75/prob75d/e/density_0.1.json,4,37691
75/prob75d/e/density_0.1.json,6,39760
75/prob75d/e/density_0.1.json,8,41210
75/prob75d/e/density_0.1.json,10,40495
75/prob75d/e/density_0.5.json,2,50004
75/prob75d/e/density_0.5.json,4,47525
75/prob75d/e/density_0.5.json,6,47371
75/prob75d/e/density_0.5.json,8,46220
75/prob75d/e/density_0.5.json,10,45875
75/prob75d/e/density_0.25.json,2,43844
75/prob75d/e/density_0.25.json,4,41285
75/prob75d/e/density_0.25.json,6,42055
75/prob75d/e/density_0.25.json,8,38289
75/prob75d/e/density_0.25.json,10,42099
75/prob75d/e/density_0.75.json,2,50882
75/prob75d/e/density_0.75.json,4,51688
75/prob75d/e/density_0.75.json,6,50813
75/prob75d/e/density_0.75.json,8,50174
75/prob75d/e/density_0.75.json,10,50842
75/prob75d/e/density_0.json,2,21515
75/prob75d/e/density_0.json,4,32878
75/prob75d/e/density_0.json,6,34124
75/prob75d/e/density_0.json,8,39591
75/prob75d/e/density_0.json,10,42202
75/prob75e/a/density_0.1.json,2,35295
75/prob75e/a/density_0.1.json,4,36486
75/prob75e/a/density_0.1.json,6,37503
75/prob75e/a/density_0.1.json,8,38706
75/prob75e/a/density_0.1.json,10,36768
75/prob75e/a/density_0.5.json,2,51950
75/prob75e/a/density_0.5.json,4,50618
75/prob75e/a/density_0.5.json,6,49841
75/prob75e/a/density_0.5.json,8,49702
75/prob75e/a/density_0.5.json,10,49339
75/prob75e/a/density_0.25.json,2,45442
75/prob75e/a/density_0.25.json,4,46216
75/prob75e/a/density_0.25.json,6,42688
75/prob75e/a/density_0.25.json,8,41878
75/prob75e/a/density_0.25.json,10,41139
75/prob75e/a/density_0.75.json,2,51898
75/prob75e/a/density_0.75.json,4,51985
75/prob75e/a/density_0.75.json,6,50406
75/prob75e/a/density_0.75.json,8,49501
75/prob75e/a/density_0.75.json,10,51369
75/prob75e/a/density_0.json,2,20818
75/prob75e/a/density_0.json,4,31615
75/prob75e/a/density_0.json,6,31799
75/prob75e/a/density_0.json,8,38051
75/prob75e/a/density_0.json,10,42184
75/prob75e/b/density_0.1.json,2,39916
75/prob75e/b/density_0.1.json,4,38351
75/prob75e/b/density_0.1.json,6,36804
75/prob75e/b/density_0.1.json,8,41145
75/prob75e/b/density_0.1.json,10,39213
75/prob75e/b/density_0.5.json,2,52281
75/prob75e/b/density_0.5.json,4,46529
75/prob75e/b/density_0.5.json,6,46982
75/prob75e/b/density_0.5.json,8,46819
75/prob75e/b/density_0.5.json,10,45515
75/prob75e/b/density_0.25.json,2,41324
75/prob75e/b/density_0.25.json,4,43388
75/prob75e/b/density_0.25.json,6,42737
75/prob75e/b/density_0.25.json,8,43122
75/prob75e/b/density_0.25.json,10,42351
75/prob75e/b/density_0.75.json,2,51156
75/prob75e/b/density_0.75.json,4,51268
75/prob75e/b/density_0.75.json,6,52029
75/prob75e/b/density_0.75.json,8,51163
75/prob75e/b/density_0.75.json,10,52188
75/prob75e/b/density_0.json,2,20818
75/prob75e/b/density_0.json,4,31615
75/prob75e/b/density_0.json,6,31799
75/prob75e/b/density_0.json,8,38051
75/prob75e/b/density_0.json,10,42184
75/prob75e/c/density_0.1.json,2,32946
75/prob75e/c/density_0.1.json,4,35659
75/prob75e/c/density_0.1.json,6,32398
75/prob75e/c/density_0.1.json,8,37233
75/prob75e/c/density_0.1.json,10,44382
75/prob75e/c/density_0.5.json,2,52681
75/prob75e/c/density_0.5.json,4,49988
75/prob75e/c/density_0.5.json,6,48158
75/prob75e/c/density_0.5.json,8,44471
75/prob75e/c/density_0.5.json,10,48354
75/prob75e/c/density_0.25.json,2,46275
75/prob75e/c/density_0.25.json,4,44479
75/prob75e/c/density_0.25.json,6,45535
75/prob75e/c/density_0.25.json,8,43515
75/prob75e/c/density_0.25.json,10,41956
75/prob75e/c/density_0.75.json,2,49856
75/prob75e/c/density_0.75.json,4,52633
75/prob75e/c/density_0.75.json,6,50471
75/prob75e/c/density_0.75.json,8,51908
75/prob75e/c/density_0.75.json,10,54210
75/prob75e/c/density_0.json,2,20818
75/prob75e/c/density_0.json,4,31615
75/prob75e/c/density_0.json,6,31799
75/prob75e/c/density_0.json,8,38051
75/prob75e/c/density_0.json,10,42184
75/prob75e/d/density_0.1.json,2,32709
75/prob75e/d/density_0.1.json,4,35862
75/prob75e/d/density_0.1.json,6,39238
75/prob75e/d/density_0.1.json,8,42077
75/prob75e/d/density_0.1.json,10,41102
75/prob75e/d/density_0.5.json,2,48165
75/prob75e/d/density_0.5.json,4,48648
75/prob75e/d/density_0.5.json,6,46414
75/prob75e/d/density_0.5.json,8,47725
75/prob75e/d/density_0.5.json,10,46925
75/prob75e/d/density_0.25.json,2,46994
75/prob75e/d/density_0.25.json,4,43408
75/prob75e/d/density_0.25.json,6,45944
75/prob75e/d/density_0.25.json,8,43302
75/prob75e/d/density_0.25.json,10,42575
75/prob75e/d/density_0.75.json,2,49201
75/prob75e/d/density_0.75.json,4,49633
75/prob75e/d/density_0.75.json,6,48385
75/prob75e/d/density_0.75.json,8,49917
75/prob75e/d/density_0.75.json,10,47588
75/prob75e/d/density_0.json,2,20818
75/prob75e/d/density_0.json,4,31615
75/prob75e/d/density_0.json,6,31799
75/prob75e/d/density_0.json,8,38051
75/prob75e/d/density_0.json,10,42184
75/prob75e/e/density_0.1.json,2,35565
75/prob75e/e/density_0.1.json,4,37410
75/prob75e/e/density_0.1.json,6,39164
75/prob75e/e/density_0.1.json,8,34461
75/prob75e/e/density_0.1.json,10,38930
75/prob75e/e/density_0.5.json,2,47703
75/prob75e/e/density_0.5.json,4,48533
75/prob75e/e/density_0.5.json,6,45895
75/prob75e/e/density_0.5.json,8,45491
75/prob75e/e/density_0.5.json,10,47425
75/prob75e/e/density_0.25.json,2,44409
75/prob75e/e/density_0.25.json,4,44896
75/prob75e/e/density_0.25.json,6,42297
75/prob75e/e/density_0.25.json,8,42309
75/prob75e/e/density_0.25.json,10,39839
75/prob75e/e/density_0.75.json,2,50356
75/prob75e/e/density_0.75.json,4,50508
75/prob75e/e/density_0.75.json,6,49476
75/prob75e/e/density_0.75.json,8,48648
75/prob75e/e/density_0.75.json,10,46533
75/prob75e/e/density_0.json,2,20818
75/prob75e/e/density_0.json,4,31615
75/prob75e/e/density_0.json,6,31799
75/prob75e/e/density_0.json,8,38051
75/prob75e/e/density_0.json,10,42184
100/prob100a/a/density_0.1.json,2,46795
100/prob100a/a/density_0.1.json,4,48180
100/prob100a/a/density_0.1.json,6,53208
100/prob100a/a/density_0.1.json,8,51248
100/prob100a/a/density_0.1.json,10,50982
100/prob100a/a/density_0.5.json,2,66431
100/prob100a/a/density_0.5.json,4,64173
100/prob100a/a/density_0.5.json,6,63654
100/prob100a/a/density_0.5.json,8,62792
100/prob100a/a/density_0.5.json,10,61645
100/prob100a/a/density_0.25.json,2,57296
100/prob100a/a/density_0.25.json,4,54487
100/prob100a/a/density_0.25.json,6,60753
100/prob100a/a/density_0.25.json,8,59982
100/prob100a/a/density_0.25.json,10,57767
100/prob100a/a/density_0.75.json,2,66271
100/prob100a/a/density_0.75.json,4,65556
100/prob100a/a/density_0.75.json,6,67834
100/prob100a/a/density_0.75.json,8,67889
100/prob100a/a/density_0.75.json,10,66481
100/prob100a/a/density_0.json,2,26465
100/prob100a/a/density_0.json,4,39681
100/prob100a/a/density_0.json,6,49856
100/prob100a/a/density_0.json,8,58607
100/prob100a/a/density_0.json,10,64932
100/prob100a/b/density_0.1.json,2,45793
100/prob100a/b/density_0.1.json,4,46068
100/prob100a/b/density_0.1.json,6,52112
100/prob100a/b/density_0.1.json,8,52251
100/prob100a/b/density_0.1.json,10,52271
100/prob100a/b/density_0.5.json,2,65009
100/prob100a/b/density_0.5.json,4,60331
100/prob100a/b/density_0.5.json,6,63256
100/prob100a/b/density_0.5.json,8,63841
100/prob100a/b/density_0.5.json,10,61701
100/prob100a/b/density_0.25.json,2,57576
100/prob100a/b/density_0.25.json,4,54749
100/prob100a/b/density_0.25.json,6,56676
100/prob100a/b/density_0.25.json,8,57343
100/prob100a/b/density_0.25.json,10,57978
100/prob100a/b/density_0.75.json,2,68998
100/prob100a/b/density_0.75.json,4,70460
100/prob100a/b/density_0.75.json,6,61780
100/prob100a/b/density_0.75.json,8,65706
100/prob100a/b/density_0.75.json,10,66955
100/prob100a/b/density_0.json,2,26465
100/prob100a/b/density_0.json,4,39681
100/prob100a/b/density_0.json,6,49856
100/prob100a/b/density_0.json,8,58607
100/prob100a/b/density_0.json,10,64932
100/prob100a/c/density_0.1.json,2,41276
100/prob100a/c/density_0.1.json,4,46909
100/prob100a/c/density_0.1.json,6,49477
100/prob100a/c/density_0.1.json,8,51851
100/prob100a/c/density_0.1.json,10,54862
100/prob100a/c/density_0.5.json,2,63410
100/prob100a/c/density_0.5.json,4,62195
100/prob100a/c/density_0.5.json,6,63731
100/prob100a/c/density_0.5.json,8,61785
100/prob100a/c/density_0.5.json,10,62955
100/prob100a/c/density_0.25.json,2,55724
100/prob100a/c/density_0.25.json,4,53196
100/prob100a/c/density_0.25.json,6,54842
100/prob100a/c/density_0.25.json,8,53627
100/prob100a/c/density_0.25.json,10,55019
100/prob100a/c/density_0.75.json,2,67373
100/prob100a/c/density_0.75.json,4,63755
100/prob100a/c/density_0.75.json,6,65898
100/prob100a/c/density_0.75.json,8,67769
100/prob100a/c/density_0.75.json,10,65203
100/prob100a/c/density_0.json,2,26465
100/prob100a/c/density_0.json,4,39681
100/prob100a/c/density_0.json,6,49856
100/prob100a/c/density_0.json,8,58607
100/prob100a/c/density_0.json,10,64932
100/prob100a/d/density_0.1.json,2,45648
100/prob100a/d/density_0.1.json,4,46966
100/prob100a/d/density_0.1.json,6,50951
100/prob100a/d/density_0.1.json,8,52973
100/prob100a/d/density_0.1.json,10,51013
100/prob100a/d/density_0.5.json,2,64158
100/prob100a/d/density_0.5.json,4,60255
100/prob100a/d/density_0.5.json,6,62089
100/prob100a/d/density_0.5.json,8,62858
100/prob100a/d/density_0.5.json,10,63191
100/prob100a/d/density_0.25.json,2,55572
100/prob100a/d/density_0.25.json,4,55698
100/prob100a/d/density_0.25.json,6,52933
100/prob100a/d/density_0.25.json,8,52082
100/prob100a/d/density_0.25.json,10,54031
100/prob100a/d/density_0.75.json,2,68444
100/prob100a/d/density_0.75.json,4,67628
100/prob100a/d/density_0.75.json,6,67744
100/prob100a/d/density_0.75.json,8,68969
100/prob100a/d/density_0.75.json,10,65590
100/prob100a/d/density_0.json,2,26465
100/prob100a/d/density_0.json,4,39681
100/prob100a/d/density_0.json,6,49856
100/prob100a/d/density_0.json,8,58607
100/prob100a/d/density_0.json,10,64932
100/prob100a/e/density_0.1.json,2,41111
100/prob100a/e/density_0.1.json,4,48444
100/prob100a/e/density_0.1.json,6,54255
100/prob100a/e/density_0.1.json,8,43896
100/prob100a/e/density_0.1.json,10,55621
100/prob100a/e/density_0.5.json,2,65751
100/prob100a/e/density_0.5.json,4,61449
100/prob100a/e/density_0.5.json,6,61765
100/prob100a/e/density_0.5.json,8,62665
100/prob100a/e/density_0.5.json,10,60235
100/prob100a/e/density_0.25.json,2,53131
100/prob100a/e/density_0.25.json,4,54376
100/prob100a/e/density_0.25.json,6,47650
100/prob100a/e/density_0.25.json,8,49949
100/prob100a/e/density_0.25.json,10,51504
100/prob100a/e/density_0.75.json,2,69915
100/prob100a/e/density_0.75.json,4,67593
100/prob100a/e/density_0.75.json,6,67192
100/prob100a/e/density_0.75.json,8,67647
100/prob100a/e/density_0.75.json,10,66226
100/prob100a/e/density_0.json,2,26465
100/prob100a/e/density_0.json,4,39681
100/prob100a/e/density_0.json,6,49856
100/prob100a/e/density_0.json,8,58607
100/prob100a/e/density_0.json,10,64932
100/prob100b/a/density_0.1.json,2,44863
100/prob100b/a/density_0.1.json,4,48118
100/prob100b/a/density_0.1.json,6,52127
100/prob100b/a/density_0.1.json,8,54500
100/prob100b/a/density_0.1.json,10,54642
100/prob100b/a/density_0.5.json,2,65387
100/prob100b/a/density_0.5.json,4,63926
100/prob100b/a/density_0.5.json,6,60743
100/prob100b/a/density_0.5.json,8,61173
100/prob100b/a/density_0.5.json,10,60574
100/prob100b/a/density_0.25.json,2,60745
100/prob100b/a/density_0.25.json,4,57530
100/prob100b/a/density_0.25.json,6,59945
100/prob100b/a/density_0.25.json,8,58746
100/prob100b/a/density_0.25.json,10,53897
100/prob100b/a/density_0.75.json,2,64689
100/prob100b/a/density_0.75.json,4,63376
100/prob100b/a/density_0.75.json,6,64126
100/prob100b/a/density_0.75.json,8,63917
100/prob100b/a/density_0.75.json,10,62434
100/prob100b/a/density_0.json,2,27693
100/prob100b/a/density_0.json,4,41139
100/prob100b/a/density_0.json,6,52920
100/prob100b/a/density_0.json,8,52135
100/prob100b/a/density_0.json,10,57949
100/prob100b/b/density_0.1.json,2,46545
100/prob100b/b/density_0.1.json,4,46176
100/prob100b/b/density_0.1.json,6,52610
100/prob100b/b/density_0.1.json,8,52939
100/prob100b/b/density_0.1.json,10,54021
100/prob100b/b/density_0.5.json,2,62186
100/prob100b/b/density_0.5.json,4,63629
100/prob100b/b/density_0.5.json,6,62198
100/prob100b/b/density_0.5.json,8,60140
100/prob100b/b/density_0.5.json,10,59784
100/prob100b/b/density_0.25.json,2,56503
100/prob100b/b/density_0.25.json,4,53263
100/prob100b/b/density_0.25.json,6,54092
100/prob100b/b/density_0.25.json,8,56402
100/prob100b/b/density_0.25.json,10,52341
100/prob100b/b/density_0.75.json,2,65822
100/prob100b/b/density_0.75.json,4,65830
100/prob100b/b/density_0.75.json,6,64444
100/prob100b/b/density_0.75.json,8,65662
100/prob100b/b/density_0.75.json,10,64283
100/prob100b/b/density_0.json,2,27693
100/prob100b/b/density_0.json,4,41139
100/prob100b/b/density_0.json,6,52920
100/prob100b/b/density_0.json,8,52135
100/prob100b/b/density_0.json,10,57949
100/prob100b/c/density_0.1.json,2,45774
100/prob100b/c/density_0.1.json,4,49760
100/prob100b/c/density_0.1.json,6,54366
100/prob100b/c/density_0.1.json,8,59323
100/prob100b/c/density_0.1.json,10,62021
100/prob100b/c/density_0.5.json,2,69215
100/prob100b/c/density_0.5.json,4,61864
100/prob100b/c/density_0.5.json,6,64227
100/prob100b/c/density_0.5.json,8,63513
100/prob100b/c/density_0.5.json,10,60891
100/prob100b/c/density_0.25.json,2,61952
100/prob100b/c/density_0.25.json,4,60741
100/prob100b/c/density_0.25.json,6,60841
100/prob100b/c/density_0.25.json,8,55681
100/prob100b/c/density_0.25.json,10,55123
100/prob100b/c/density_0.75.json,2,65507
100/prob100b/c/density_0.75.json,4,65069
100/prob100b/c/density_0.75.json,6,62892
100/prob100b/c/density_0.75.json,8,64145
100/prob100b/c/density_0.75.json,10,65659
100/prob100b/c/density_0.json,2,27693
100/prob100b/c/density_0.json,4,41139
100/prob100b/c/density_0.json,6,52920
100/prob100b/c/density_0.json,8,52135
100/prob100b/c/density_0.json,10,57949
100/prob100b/d/density_0.1.json,2,48411
100/prob100b/d/density_0.1.json,4,49643
100/prob100b/d/density_0.1.json,6,51983
100/prob100b/d/density_0.1.json,8,52316
100/prob100b/d/density_0.1.json,10,52751
100/prob100b/d/density_0.5.json,2,62651
100/prob100b/d/density_0.5.json,4,64464
100/prob100b/d/density_0.5.json,6,60259
100/prob100b/d/density_0.5.json,8,61720
100/prob100b/d/density_0.5.json,10,62897
100/prob100b/d/density_0.25.json,2,54930
100/prob100b/d/density_0.25.json,4,51356
100/prob100b/d/density_0.25.json,6,52105
100/prob100b/d/density_0.25.json,8,49987
100/prob100b/d/density_0.25.json,10,55617
100/prob100b/d/density_0.75.json,2,62594
100/prob100b/d/density_0.75.json,4,63075
100/prob100b/d/density_0.75.json,6,62884
100/prob100b/d/density_0.75.json,8,62293
100/prob100b/d/density_0.75.json,10,65162
100/prob100b/d/density_0.json,2,27693
100/prob100b/d/density_0.json,4,41139
100/prob100b/d/density_0.json,6,52920
100/prob100b/d/density_0.json,8,52135
100/prob100b/d/density_0.json,10,57949
100/prob100b/e/density_0.1.json,2,45443
100/prob100b/e/density_0.1.json,4,47336
100/prob100b/e/density_0.1.json,6,46529
100/prob100b/e/density_0.1.json,8,50932
100/prob100b/e/density_0.1.json,10,53960
100/prob100b/e/density_0.5.json,2,63649
100/prob100b/e/density_0.5.json,4,62287
100/prob100b/e/density_0.5.json,6,59882
100/prob100b/e/density_0.5.json,8,60757
100/prob100b/e/density_0.5.json,10,58164
100/prob100b/e/density_0.25.json,2,59960
100/prob100b/e/density_0.25.json,4,55432
100/prob100b/e/density_0.25.json,6,58602
100/prob100b/e/density_0.25.json,8,53689
100/prob100b/e/density_0.25.json,10,55182
100/prob100b/e/density_0.75.json,2,64973
100/prob100b/e/density_0.75.json,4,65395
100/prob100b/e/density_0.75.json,6,66062
100/prob100b/e/density_0.75.json,8,66091
100/prob100b/e/density_0.75.json,10,64506
100/prob100b/e/density_0.json,2,27693
100/prob100b/e/density_0.json,4,41139
100/prob100b/e/density_0.json,6,52920
100/prob100b/e/density_0.json,8,52135
100/prob100b/e/density_0.json,10,57949
100/prob100c/a/density_0.1.json,2,42710
100/prob100c/a/density_0.1.json,4,44347
100/prob100c/a/density_0.1.json,6,41551
100/prob100c/a/density_0.1.json,8,46809
100/prob100c/a/density_0.1.json,10,47574
100/prob100c/a/density_0.5.json,2,62283
100/prob100c/a/density_0.5.json,4,62186
100/prob100c/a/density_0.5.json,6,60279
100/prob100c/a/density_0.5.json,8,59673
100/prob100c/a/density_0.5.json,10,59498
100/prob100c/a/density_0.25.json,2,63662
100/prob100c/a/density_0.25.json,4,63142
100/prob100c/a/density_0.25.json,6,56802
100/prob100c/a/density_0.25.json,8,54545
100/prob100c/a/density_0.25.json,10,54155
100/prob100c/a/density_0.75.json,2,64215
100/prob100c/a/density_0.75.json,4,65289
100/prob100c/a/density_0.75.json,6,64792
100/prob100c/a/density_0.75.json,8,64208
100/prob100c/a/density_0.75.json,10,65221
100/prob100c/a/density_0.json,2,21689
100/prob100c/a/density_0.json,4,31824
100/prob100c/a/density_0.json,6,41440
100/prob100c/a/density_0.json,8,49490
100/prob100c/a/density_0.json,10,55485
100/prob100c/b/density_0.1.json,2,44051
100/prob100c/b/density_0.1.json,4,40372
100/prob100c/b/density_0.1.json,6,47610
100/prob100c/b/density_0.1.json,8,49666
100/prob100c/b/density_0.1.json,10,50913
100/prob100c/b/density_0.5.json,2,58112
100/prob100c/b/density_0.5.json,4,57128
100/prob100c/b/density_0.5.json,6,61521
100/prob100c/b/density_0.5.json,8,59256
100/prob100c/b/density_0.5.json,10,57396
100/prob100c/b/density_0.25.json,2,53603
100/prob100c/b/density_0.25.json,4,52435
100/prob100c/b/density_0.25.json,6,54964
100/prob100c/b/density_0.25.json,8,53650
100/prob100c/b/density_0.25.json,10,54522
100/prob100c/b/density_0.75.json,2,64876
100/prob100c/b/density_0.75.json,4,63839
100/prob100c/b/density_0.75.json,6,63765
100/prob100c/b/density_0.75.json,8,65340
100/prob100c/b/density_0.75.json,10,62932
100/prob100c/b/density_0.json,2,21689
100/prob100c/b/density_0.json,4,31824
100/prob100c/b/density_0.json,6,41440
100/prob100c/b/density_0.json,8,49490
100/prob100c/b/density_0.json,10,55485
100/prob100c/c/density_0.1.json,2,48482
100/prob100c/c/density_0.1.json,4,46843
100/prob100c/c/density_0.1.json,6,51716
100/prob100c/c/density_0.1.json,8,48631
100/prob100c/c/density_0.1.json,10,54076
100/prob100c/c/density_0.5.json,2,62007
100/prob100c/c/density_0.5.json,4,60335
100/prob100c/c/density_0.5.json,6,61645
100/prob100c/c/density_0.5.json,8,60666
100/prob100c/c/density_0.5.json,10,58986
100/prob100c/c/density_0.25.json,2,53842
100/prob100c/c/density_0.25.json,4,56318
100/prob100c/c/density_0.25.json,6,54983
100/prob100c/c/density_0.25.json,8,51123
100/prob100c/c/density_0.25.json,10,55349
100/prob100c/c/density_0.75.json,2,64751
100/prob100c/c/density_0.75.json,4,63309
100/prob100c/c/density_0.75.json,6,64133
100/prob100c/c/density_0.75.json,8,63600
100/prob100c/c/density_0.75.json,10,63066
100/prob100c/c/density_0.json,2,21689
100/prob100c/c/density_0.json,4,31824
100/prob100c/c/density_0.json,6,41440
100/prob100c/c/density_0.json,8,49490
100/prob100c/c/density_0.json,10,55485
100/prob100c/d/density_0.1.json,2,44779
100/prob100c/d/density_0.1.json,4,47260
100/prob100c/d/density_0.1.json,6,46765
100/prob100c/d/density_0.1.json,8,46012
100/prob100c/d/density_0.1.json,10,50261
100/prob100c/d/density_0.5.json,2,61264
100/prob100c/d/density_0.5.json,4,62386
100/prob100c/d/density_0.5.json,6,58805
100/prob100c/d/density_0.5.json,8,55414
100/prob100c/d/density_0.5.json,10,57168
100/prob100c/d/density_0.25.json,2,57827
100/prob100c/d/density_0.25.json,4,57763
100/prob100c/d/density_0.25.json,6,55010
100/prob100c/d/density_0.25.json,8,54432
100/prob100c/d/density_0.25.json,10,53515
100/prob100c/d/density_0.75.json,2,64457
100/prob100c/d/density_0.75.json,4,64693
100/prob100c/d/density_0.75.json,6,63462
