Instancia,%Inc,Numero iteracion,Costo de iteracion
/30/prob30c/a,0.25,4,23438
/30/prob30c/a,0.25,5,22722
/30/prob30c/a,0.25,6,21960
/30/prob30c/a,0.25,7,21738
/30/prob30c/a,0.25,8,21633
/30/prob30c/a,0.25,9,21498
/30/prob30c/a,0.25,10,21318
/30/prob30c/a,0.25,11,21200
/30/prob30c/a,0.25,12,21167
/30/prob30c/a,0.25,13,21137
/30/prob30c/a,0.25,14,21050
/30/prob30c/a,0.25,15,21013
/30/prob30c/a,0.25,16,20931
/30/prob30c/a,0.25,17,20885
/30/prob30c/a,0.25,18,20607
/30/prob30c/a,0.25,19,20604
/30/prob30c/a,0.75,0,31168
/30/prob30c/a,0.75,1,28596
/30/prob30c/a,0.75,2,26100
/30/prob30c/a,0.75,3,24632
/30/prob30c/a,0.75,4,23438
/30/prob30c/a,0.75,5,22722
/30/prob30c/a,0.75,6,21960
/30/prob30c/a,0.75,7,21738
/30/prob30c/a,0.75,8,21633
/30/prob30c/a,0.75,9,21498
/30/prob30c/a,0.75,10,21318
/30/prob30c/a,0.75,11,21200
/30/prob30c/a,0.75,12,21167
/30/prob30c/a,0.75,13,21137
/30/prob30c/a,0.75,14,21050
/30/prob30c/a,0.75,15,21013
/30/prob30c/a,0.75,16,20931
/30/prob30c/a,0.75,17,20885
/30/prob30c/a,0.75,18,20607
/30/prob30c/a,0.75,19,20604
/30/prob30c/a,0,0,31168
/30/prob30c/a,0,1,28596
/30/prob30c/a,0,2,26100
/30/prob30c/a,0,3,24632
/30/prob30c/a,0,4,23438
/30/prob30c/a,0,5,22722
/30/prob30c/a,0,6,21960
/30/prob30c/a,0,7,21738
/30/prob30c/a,0,8,21633
/30/prob30c/a,0,9,21498
/30/prob30c/a,0,10,21318
/30/prob30c/a,0,11,21200
/30/prob30c/a,0,12,21167
/30/prob30c/a,0,13,21137
/30/prob30c/a,0,14,21050
/30/prob30c/a,0,15,21013
/30/prob30c/a,0,16,20931
/30/prob30c/a,0,17,20885
/30/prob30c/a,0,18,20607
/30/prob30c/a,0,19,20604
/30/prob30c/b,0.1,0,31168
/30/prob30c/b,0.1,1,28596
/30/prob30c/b,0.1,2,26100
/30/prob30c/b,0.1,3,24632
/30/prob30c/b,0.1,4,23438
/30/prob30c/b,0.1,5,22722
/30/prob30c/b,0.1,6,21960
/30/prob30c/b,0.1,7,21738
/30/prob30c/b,0.1,8,21633
/30/prob30c/b,0.1,9,21498
/30/prob30c/b,0.1,10,21318
/30/prob30c/b,0.1,11,21200
/30/prob30c/b,0.1,12,21167
/30/prob30c/b,0.1,13,21137
/30/prob30c/b,0.1,14,21050
/30/prob30c/b,0.1,15,21013
/30/prob30c/b,0.1,16,20931
/30/prob30c/b,0.1,17,20885
/30/prob30c/b,0.1,18,20607
/30/prob30c/b,0.1,19,20604
/30/prob30c/b,0.5,0,31168
/30/prob30c/b,0.5,1,28596
/30/prob30c/b,0.5,2,26100
/30/prob30c/b,0.5,3,24632
/30/prob30c/b,0.5,4,23438
/30/prob30c/b,0.5,5,22722
/30/prob30c/b,0.5,6,21960
/30/prob30c/b,0.5,7,21738
/30/prob30c/b,0.5,8,21633
/30/prob30c/b,0.5,9,21498
/30/prob30c/b,0.5,10,21318
/30/prob30c/b,0.5,11,21200
/30/prob30c/b,0.5,12,21167
/30/prob30c/b,0.5,13,21137
/30/prob30c/b,0.5,14,21050
/30/prob30c/b,0.5,15,21013
/30/prob30c/b,0.5,16,20931
/30/prob30c/b,0.5,17,20885
/30/prob30c/b,0.5,18,20607
/30/prob30c/b,0.5,19,20604
/30/prob30c/b,0.25,0,31168
/30/prob30c/b,0.25,1,28596
/30/prob30c/b,0.25,2,26100
/30/prob30c/b,0.25,3,24632
/30/prob30c/b,0.25,4,23438
/30/prob30c/b,0.25,5,22722
/30/prob30c/b,0.25,6,21960
/30/prob30c/b,0.25,7,21738
/30/prob30c/b,0.25,8,21633
/30/prob30c/b,0.25,9,21498
/30/prob30c/b,0.25,10,21318
/30/prob30c/b,0.25,11,21200
/30/prob30c/b,0.25,12,21167
/30/prob30c/b,0.25,13,21137
/30/prob30c/b,0.25,14,21050
/30/prob30c/b,0.25,15,21013
/30/prob30c/b,0.25,16,20931
/30/prob30c/b,0.25,17,20885
/30/prob30c/b,0.25,18,20607
/30/prob30c/b,0.25,19,20604
/30/prob30c/b,0.75,0,31168
/30/prob30c/b,0.75,1,28596
/30/prob30c/b,0.75,2,26100
/30/prob30c/b,0.75,3,24632
/30/prob30c/b,0.75,4,23438
/30/prob30c/b,0.75,5,22722
/30/prob30c/b,0.75,6,21960
/30/prob30c/b,0.75,7,21738
/30/prob30c/b,0.75,8,21633
/30/prob30c/b,0.75,9,21498
/30/prob30c/b,0.75,10,21318
/30/prob30c/b,0.75,11,21200
/30/prob30c/b,0.75,12,21167
/30/prob30c/b,0.75,13,21137
/30/prob30c/b,0.75,14,21050
/30/prob30c/b,0.75,15,21013
/30/prob30c/b,0.75,16,20931
/30/prob30c/b,0.75,17,20885
/30/prob30c/b,0.75,18,20607
/30/prob30c/b,0.75,19,20604
/30/prob30c/b,0,0,31168
/30/prob30c/b,0,1,28596
/30/prob30c/b,0,2,26100
/30/prob30c/b,0,3,24632
/30/prob30c/b,0,4,23438
/30/prob30c/b,0,5,22722
/30/prob30c/b,0,6,21960
/30/prob30c/b,0,7,21738
/30/prob30c/b,0,8,21633
/30/prob30c/b,0,9,21498
/30/prob30c/b,0,10,21318
/30/prob30c/b,0,11,21200
/30/prob30c/b,0,12,21167
/30/prob30c/b,0,13,21137
/30/prob30c/b,0,14,21050
/30/prob30c/b,0,15,21013
/30/prob30c/b,0,16,20931
/30/prob30c/b,0,17,20885
/30/prob30c/b,0,18,20607
/30/prob30c/b,0,19,20604
/30/prob30c/c,0.1,0,31168
/30/prob30c/c,0.1,1,28596
/30/prob30c/c,0.1,2,26100
/30/prob30c/c,0.1,3,24632
/30/prob30c/c,0.1,4,23438
/30/prob30c/c,0.1,5,22722
/30/prob30c/c,0.1,6,21960
/30/prob30c/c,0.1,7,21738
/30/prob30c/c,0.1,8,21633
/30/prob30c/c,0.1,9,21498
/30/prob30c/c,0.1,10,21318
/30/prob30c/c,0.1,11,21200
/30/prob30c/c,0.1,12,21167
/30/prob30c/c,0.1,13,21137
/30/prob30c/c,0.1,14,21050
/30/prob30c/c,0.1,15,21013
/30/prob30c/c,0.1,16,20931
/30/prob30c/c,0.1,17,20885
/30/prob30c/c,0.1,18,20607
/30/prob30c/c,0.1,19,20604
/30/prob30c/c,0.5,0,31168
/30/prob30c/c,0.5,1,28596
/30/prob30c/c,0.5,2,26100
/30/prob30c/c,0.5,3,24632
/30/prob30c/c,0.5,4,23438
/30/prob30c/c,0.5,5,22722
/30/prob30c/c,0.5,6,21960
/30/prob30c/c,0.5,7,21738
/30/prob30c/c,0.5,8,21633
/30/prob30c/c,0.5,9,21498
/30/prob30c/c,0.5,10,21318
/30/prob30c/c,0.5,11,21200
/30/prob30c/c,0.5,12,21167
/30/prob30c/c,0.5,13,21137
/30/prob30c/c,0.5,14,21050
/30/prob30c/c,0.5,15,21013
/30/prob30c/c,0.5,16,20931
/30/prob30c/c,0.5,17,20885
/30/prob30c/c,0.5,18,20607
/30/prob30c/c,0.5,19,20604
/30/prob30c/c,0.25,0,31168
/30/prob30c/c,0.25,1,28596
/30/prob30c/c,0.25,2,26100
/30/prob30c/c,0.25,3,24632
/30/prob30c/c,0.25,4,23438
/30/prob30c/c,0.25,5,22722
/30/prob30c/c,0.25,6,21960
/30/prob30c/c,0.25,7,21738
/30/prob30c/c,0.25,8,21633
/30/prob30c/c,0.25,9,21498
/30/prob30c/c,0.25,10,21318
/30/prob30c/c,0.25,11,21200
/30/prob30c/c,0.25,12,21167
/30/prob30c/c,0.25,13,21137
/30/prob30c/c,0.25,14,21050
/30/prob30c/c,0.25,15,21013
/30/prob30c/c,0.25,16,20931
/30/prob30c/c,0.25,17,20885
/30/prob30c/c,0.25,18,20607
/30/prob30c/c,0.25,19,20604
/30/prob30c/c,0.75,0,31168
/30/prob30c/c,0.75,1,28596
/30/prob30c/c,0.75,2,26100
/30/prob30c/c,0.75,3,24632
/30/prob30c/c,0.75,4,23438
/30/prob30c/c,0.75,5,22722
/30/prob30c/c,0.75,6,21960
/30/prob30c/c,0.75,7,21738
/30/prob30c/c,0.75,8,21633
/30/prob30c/c,0.75,9,21498
/30/prob30c/c,0.75,10,21318
/30/prob30c/c,0.75,11,21200
/30/prob30c/c,0.75,12,21167
/30/prob30c/c,0.75,13,21137
/30/prob30c/c,0.75,14,21050
/30/prob30c/c,0.75,15,21013
/30/prob30c/c,0.75,16,20931
/30/prob30c/c,0.75,17,20885
/30/prob30c/c,0.75,18,20607
/30/prob30c/c,0.75,19,20604
/30/prob30c/c,0,0,31168
/30/prob30c/c,0,1,28596
/30/prob30c/c,0,2,26100
/30/prob30c/c,0,3,24632
/30/prob30c/c,0,4,23438
/30/prob30c/c,0,5,22722
/30/prob30c/c,0,6,21960
/30/prob30c/c,0,7,21738
/30/prob30c/c,0,8,21633
/30/prob30c/c,0,9,21498
/30/prob30c/c,0,10,21318
/30/prob30c/c,0,11,21200
/30/prob30c/c,0,12,21167
/30/prob30c/c,0,13,21137
/30/prob30c/c,0,14,21050
/30/prob30c/c,0,15,21013
/30/prob30c/c,0,16,20931
/30/prob30c/c,0,17,20885
/30/prob30c/c,0,18,20607
/30/prob30c/c,0,19,20604
/30/prob30c/d,0.1,0,31168
/30/prob30c/d,0.1,1,28596
/30/prob30c/d,0.1,2,26100
/30/prob30c/d,0.1,3,24632
/30/prob30c/d,0.1,4,23438
/30/prob30c/d,0.1,5,22722
/30/prob30c/d,0.1,6,21960
/30/prob30c/d,0.1,7,21738
/30/prob30c/d,0.1,8,21633
/30/prob30c/d,0.1,9,21498
/30/prob30c/d,0.1,10,21318
/30/prob30c/d,0.1,11,21200
/30/prob30c/d,0.1,12,21167
/30/prob30c/d,0.1,13,21137
/30/prob30c/d,0.1,14,21050
/30/prob30c/d,0.1,15,21013
/30/prob30c/d,0.1,16,20931
/30/prob30c/d,0.1,17,20885
/30/prob30c/d,0.1,18,20607
/30/prob30c/d,0.1,19,20604
/30/prob30c/d,0.5,0,31168
/30/prob30c/d,0.5,1,28596
/30/prob30c/d,0.5,2,26100
/30/prob30c/d,0.5,3,24632
/30/prob30c/d,0.5,4,23438
/30/prob30c/d,0.5,5,22722
/30/prob30c/d,0.5,6,21960
/30/prob30c/d,0.5,7,21738
/30/prob30c/d,0.5,8,21633
/30/prob30c/d,0.5,9,21498
/30/prob30c/d,0.5,10,21318
/30/prob30c/d,0.5,11,21200
/30/prob30c/d,0.5,12,21167
/30/prob30c/d,0.5,13,21137
/30/prob30c/d,0.5,14,21050
/30/prob30c/d,0.5,15,21013
/30/prob30c/d,0.5,16,20931
/30/prob30c/d,0.5,17,20885
/30/prob30c/d,0.5,18,20607
/30/prob30c/d,0.5,19,20604
/30/prob30c/d,0.25,0,31168
/30/prob30c/d,0.25,1,28596
/30/prob30c/d,0.25,2,26100
/30/prob30c/d,0.25,3,24632
/30/prob30c/d,0.25,4,23438
/30/prob30c/d,0.25,5,22722
/30/prob30c/d,0.25,6,21960
/30/prob30c/d,0.25,7,21738
/30/prob30c/d,0.25,8,21633
/30/prob30c/d,0.25,9,21498
/30/prob30c/d,0.25,10,21318
/30/prob30c/d,0.25,11,21200
/30/prob30c/d,0.25,12,21167
/30/prob30c/d,0.25,13,21137
/30/prob30c/d,0.25,14,21050
/30/prob30c/d,0.25,15,21013
/30/prob30c/d,0.25,16,20931
/30/prob30c/d,0.25,17,20885
/30/prob30c/d,0.25,18,20607
/30/prob30c/d,0.25,19,20604
/30/prob30c/d,0.75,0,31168
/30/prob30c/d,0.75,1,28596
/30/prob30c/d,0.75,2,26100
/30/prob30c/d,0.75,3,24632
/30/prob30c/d,0.75,4,23438
/30/prob30c/d,0.75,5,22722
/30/prob30c/d,0.75,6,21960
/30/prob30c/d,0.75,7,21738
/30/prob30c/d,0.75,8,21633
/30/prob30c/d,0.75,9,21498
/30/prob30c/d,0.75,10,21318
/30/prob30c/d,0.75,11,21200
/30/prob30c/d,0.75,12,21167
/30/prob30c/d,0.75,13,21137
/30/prob30c/d,0.75,14,21050
/30/prob30c/d,0.75,15,21013
/30/prob30c/d,0.75,16,20931
/30/prob30c/d,0.75,17,20885
/30/prob30c/d,0.75,18,20607
/30/prob30c/d,0.75,19,20604
/30/prob30c/d,0,0,31168
/30/prob30c/d,0,1,28596
/30/prob30c/d,0,2,26100
/30/prob30c/d,0,3,24632
/30/prob30c/d,0,4,23438
/30/prob30c/d,0,5,22722
/30/prob30c/d,0,6,21960
/30/prob30c/d,0,7,21738
/30/prob30c/d,0,8,21633
/30/prob30c/d,0,9,21498
/30/prob30c/d,0,10,21318
/30/prob30c/d,0,11,21200
/30/prob30c/d,0,12,21167
/30/prob30c/d,0,13,21137
/30/prob30c/d,0,14,21050
/30/prob30c/d,0,15,21013
/30/prob30c/d,0,16,20931
/30/prob30c/d,0,17,20885
/30/prob30c/d,0,18,20607
/30/prob30c/d,0,19,20604
/30/prob30c/e,0.1,0,31168
/30/prob30c/e,0.1,1,28596
/30/prob30c/e,0.1,2,26100
/30/prob30c/e,0.1,3,24632
/30/prob30c/e,0.1,4,23438
/30/prob30c/e,0.1,5,22722
/30/prob30c/e,0.1,6,21960
/30/prob30c/e,0.1,7,21738
/30/prob30c/e,0.1,8,21633
/30/prob30c/e,0.1,9,21498
/30/prob30c/e,0.1,10,21318
/30/prob30c/e,0.1,11,21200
/30/prob30c/e,0.1,12,21167
/30/prob30c/e,0.1,13,21137
/30/prob30c/e,0.1,14,21050
/30/prob30c/e,0.1,15,21013
/30/prob30c/e,0.1,16,20931
/30/prob30c/e,0.1,17,20885
/30/prob30c/e,0.1,18,20607
/30/prob30c/e,0.1,19,20604
/30/prob30c/e,0.5,0,31168
/30/prob30c/e,0.5,1,28596
/30/prob30c/e,0.5,2,26100
/30/prob30c/e,0.5,3,24632
/30/prob30c/e,0.5,4,23438
/30/prob30c/e,0.5,5,22722
/30/prob30c/e,0.5,6,21960
/30/prob30c/e,0.5,7,21738
/30/prob30c/e,0.5,8,21633
/30/prob30c/e,0.5,9,21498
/30/prob30c/e,0.5,10,21318
/30/prob30c/e,0.5,11,21200
/30/prob30c/e,0.5,12,21167
/30/prob30c/e,0.5,13,21137
/30/prob30c/e,0.5,14,21050
/30/prob30c/e,0.5,15,21013
/30/prob30c/e,0.5,16,20931
/30/prob30c/e,0.5,17,20885
/30/prob30c/e,0.5,18,20607
/30/prob30c/e,0.5,19,20604
/30/prob30c/e,0.25,0,31168
/30/prob30c/e,0.25,1,28596
/30/prob30c/e,0.25,2,26100
/30/prob30c/e,0.25,3,24632
/30/prob30c/e,0.25,4,23438
/30/prob30c/e,0.25,5,22722
/30/prob30c/e,0.25,6,21960
/30/prob30c/e,0.25,7,21738
/30/prob30c/e,0.25,8,21633
/30/prob30c/e,0.25,9,21498
/30/prob30c/e,0.25,10,21318
/30/prob30c/e,0.25,11,21200
/30/prob30c/e,0.25,12,21167
/30/prob30c/e,0.25,13,21137
/30/prob30c/e,0.25,14,21050
/30/prob30c/e,0.25,15,21013
/30/prob30c/e,0.25,16,20931
/30/prob30c/e,0.25,17,20885
/30/prob30c/e,0.25,18,20607
/30/prob30c/e,0.25,19,20604
/30/prob30c/e,0.75,0,31168
/30/prob30c/e,0.75,1,28596
/30/prob30c/e,0.75,2,26100
/30/prob30c/e,0.75,3,24632
/30/prob30c/e,0.75,4,23438
/30/prob30c/e,0.75,5,22722
/30/prob30c/e,0.75,6,21960
/30/prob30c/e,0.75,7,21738
/30/prob30c/e,0.75,8,21633
/30/prob30c/e,0.75,9,21498
/30/prob30c/e,0.75,10,21318
/30/prob30c/e,0.75,11,21200
/30/prob30c/e,0.75,12,21167
/30/prob30c/e,0.75,13,21137
/30/prob30c/e,0.75,14,21050
/30/prob30c/e,0.75,15,21013
/30/prob30c/e,0.75,16,20931
/30/prob30c/e,0.75,17,20885
/30/prob30c/e,0.75,18,20607
/30/prob30c/e,0.75,19,20604
/30/prob30c/e,0,0,31168
/30/prob30c/e,0,1,28596
/30/prob30c/e,0,2,26100
/30/prob30c/e,0,3,24632
/30/prob30c/e,0,4,23438
/30/prob30c/e,0,5,22722
/30/prob30c/e,0,6,21960
/30/prob30c/e,0,7,21738
/30/prob30c/e,0,8,21633
/30/prob30c/e,0,9,21498
/30/prob30c/e,0,10,21318
/30/prob30c/e,0,11,21200
/30/prob30c/e,0,12,21167
/30/prob30c/e,0,13,21137
/30/prob30c/e,0,14,21050
/30/prob30c/e,0,15,21013
/30/prob30c/e,0,16,20931
/30/prob30c/e,0,17,20885
/30/prob30c/e,0,18,20607
/30/prob30c/e,0,19,20604
/30/prob30d/a,0.1,0,30730
/30/prob30d/a,0.1,1,28396
/30/prob30d/a,0.1,2,26534
/30/prob30d/a,0.1,3,25131
/30/prob30d/a,0.1,4,24462
/30/prob30d/a,0.1,5,23882
/30/prob30d/a,0.1,6,23530
/30/prob30d/a,0.1,7,23215
/30/prob30d/a,0.1,8,23004
/30/prob30d/a,0.5,0,30730
/30/prob30d/a,0.5,1,28396
/30/prob30d/a,0.5,2,26534
/30/prob30d/a,0.5,3,25131
/30/prob30d/a,0.5,4,24462
/30/prob30d/a,0.5,5,23882
/30/prob30d/a,0.5,6,23530
/30/prob30d/a,0.5,7,23215
/30/prob30d/a,0.5,8,23004
/30/prob30d/a,0.25,0,30730
/30/prob30d/a,0.25,1,28396
/30/prob30d/a,0.25,2,26534
/30/prob30d/a,0.25,3,25131
/30/prob30d/a,0.25,4,24462
/30/prob30d/a,0.25,5,23882
/30/prob30d/a,0.25,6,23530
/30/prob30d/a,0.25,7,23215
/30/prob30d/a,0.25,8,23004
/30/prob30d/a,0.75,0,30730
/30/prob30d/a,0.75,1,28396
/30/prob30d/a,0.75,2,26534
/30/prob30d/a,0.75,3,25131
/30/prob30d/a,0.75,4,24462
/30/prob30d/a,0.75,5,23882
/30/prob30d/a,0.75,6,23530
/30/prob30d/a,0.75,7,23215
/30/prob30d/a,0.75,8,23004
/30/prob30d/a,0,0,30730
/30/prob30d/a,0,1,28396
/30/prob30d/a,0,2,26534
/30/prob30d/a,0,3,25131
/30/prob30d/a,0,4,24462
/30/prob30d/a,0,5,23882
/30/prob30d/a,0,6,23530
/30/prob30d/a,0,7,23215
/30/prob30d/a,0,8,23004
/30/prob30d/b,0.1,0,30730
/30/prob30d/b,0.1,1,28396
/30/prob30d/b,0.1,2,26534
/30/prob30d/b,0.1,3,25131
/30/prob30d/b,0.1,4,24462
/30/prob30d/b,0.1,5,23882
/30/prob30d/b,0.1,6,23530
/30/prob30d/b,0.1,7,23215
/30/prob30d/b,0.1,8,23004
/30/prob30d/b,0.5,0,30730
/30/prob30d/b,0.5,1,28396
/30/prob30d/b,0.5,2,26534
/30/prob30d/b,0.5,3,25131
/30/prob30d/b,0.5,4,24462
/30/prob30d/b,0.5,5,23882
/30/prob30d/b,0.5,6,23530
/30/prob30d/b,0.5,7,23215
/30/prob30d/b,0.5,8,23004
/30/prob30d/b,0.25,0,30730
/30/prob30d/b,0.25,1,28396
/30/prob30d/b,0.25,2,26534
/30/prob30d/b,0.25,3,25131
/30/prob30d/b,0.25,4,24462
/30/prob30d/b,0.25,5,23882
/30/prob30d/b,0.25,6,23530
/30/prob30d/b,0.25,7,23215
/30/prob30d/b,0.25,8,23004
/30/prob30d/b,0.75,0,30730
/30/prob30d/b,0.75,1,28396
/30/prob30d/b,0.75,2,26534
/30/prob30d/b,0.75,3,25131
/30/prob30d/b,0.75,4,24462
/30/prob30d/b,0.75,5,23882
/30/prob30d/b,0.75,6,23530
/30/prob30d/b,0.75,7,23215
/30/prob30d/b,0.75,8,23004
/30/prob30d/b,0,0,30730
/30/prob30d/b,0,1,28396
/30/prob30d/b,0,2,26534
/30/prob30d/b,0,3,25131
/30/prob30d/b,0,4,24462
/30/prob30d/b,0,5,23882
/30/prob30d/b,0,6,23530
/30/prob30d/b,0,7,23215
/30/prob30d/b,0,8,23004
/30/prob30d/c,0.1,0,30730
/30/prob30d/c,0.1,1,28396
/30/prob30d/c,0.1,2,26534
/30/prob30d/c,0.1,3,25131
/30/prob30d/c,0.1,4,24462
/30/prob30d/c,0.1,5,23882
/30/prob30d/c,0.1,6,23530
/30/prob30d/c,0.1,7,23215
/30/prob30d/c,0.1,8,23004
/30/prob30d/c,0.5,0,30730
/30/prob30d/c,0.5,1,28396
/30/prob30d/c,0.5,2,26534
/30/prob30d/c,0.5,3,25131
/30/prob30d/c,0.5,4,24462
/30/prob30d/c,0.5,5,23882
/30/prob30d/c,0.5,6,23530
/30/prob30d/c,0.5,7,23215
/30/prob30d/c,0.5,8,23004
/30/prob30d/c,0.25,0,30730
/30/prob30d/c,0.25,1,28396
/30/prob30d/c,0.25,2,26534
/30/prob30d/c,0.25,3,25131
/30/prob30d/c,0.25,4,24462
/30/prob30d/c,0.25,5,23882
/30/prob30d/c,0.25,6,23530
/30/prob30d/c,0.25,7,23215
/30/prob30d/c,0.25,8,23004
/30/prob30d/c,0.75,0,30730
/30/prob30d/c,0.75,1,28396
/30/prob30d/c,0.75,2,26534
/30/prob30d/c,0.75,3,25131
/30/prob30d/c,0.75,4,24462
/30/prob30d/c,0.75,5,23882
/30/prob30d/c,0.75,6,23530
/30/prob30d/c,0.75,7,23215
/30/prob30d/c,0.75,8,23004
/30/prob30d/c,0,0,30730
/30/prob30d/c,0,1,28396
/30/prob30d/c,0,2,26534
/30/prob30d/c,0,3,25131
/30/prob30d/c,0,4,24462
/30/prob30d/c,0,5,23882
/30/prob30d/c,0,6,23530
/30/prob30d/c,0,7,23215
/30/prob30d/c,0,8,23004
/30/prob30d/d,0.1,0,30730
/30/prob30d/d,0.1,1,28396
/30/prob30d/d,0.1,2,26534
/30/prob30d/d,0.1,3,25131
/30/prob30d/d,0.1,4,24462
/30/prob30d/d,0.1,5,23882
/30/prob30d/d,0.1,6,23530
/30/prob30d/d,0.1,7,23215
/30/prob30d/d,0.1,8,23004
/30/prob30d/d,0.5,0,30730
/30/prob30d/d,0.5,1,28396
/30/prob30d/d,0.5,2,26534
/30/prob30d/d,0.5,3,25131
/30/prob30d/d,0.5,4,24462
/30/prob30d/d,0.5,5,23882
/30/prob30d/d,0.5,6,23530
/30/prob30d/d,0.5,7,23215
/30/prob30d/d,0.5,8,23004
/30/prob30d/d,0.25,0,30730
/30/prob30d/d,0.25,1,28396
/30/prob30d/d,0.25,2,26534
/30/prob30d/d,0.25,3,25131
/30/prob30d/d,0.25,4,24462
/30/prob30d/d,0.25,5,23882
/30/prob30d/d,0.25,6,23530
/30/prob30d/d,0.25,7,23215
/30/prob30d/d,0.25,8,23004
/30/prob30d/d,0.75,0,30730
/30/prob30d/d,0.75,1,28396
/30/prob30d/d,0.75,2,26534
/30/prob30d/d,0.75,3,25131
/30/prob30d/d,0.75,4,24462
/30/prob30d/d,0.75,5,23882
/30/prob30d/d,0.75,6,23530
/30/prob30d/d,0.75,7,23215
/30/prob30d/d,0.75,8,23004
/30/prob30d/d,0,0,30730
/30/prob30d/d,0,1,28396
/30/prob30d/d,0,2,26534
/30/prob30d/d,0,3,25131
/30/prob30d/d,0,4,24462
/30/prob30d/d,0,5,23882
/30/prob30d/d,0,6,23530
/30/prob30d/d,0,7,23215
/30/prob30d/d,0,8,23004
/30/prob30d/e,0.1,0,30730
/30/prob30d/e,0.1,1,28396
/30/prob30d/e,0.1,2,26534
/30/prob30d/e,0.1,3,25131
/30/prob30d/e,0.1,4,24462
/30/prob30d/e,0.1,5,23882
/30/prob30d/e,0.1,6,23530
/30/prob30d/e,0.1,7,23215
/30/prob30d/e,0.1,8,23004
/30/prob30d/e,0.5,0,30730
/30/prob30d/e,0.5,1,28396
/30/prob30d/e,0.5,2,26534
/30/prob30d/e,0.5,3,25131
/30/prob30d/e,0.5,4,24462
/30/prob30d/e,0.5,5,23882
/30/prob30d/e,0.5,6,23530
/30/prob30d/e,0.5,7,23215
/30/prob30d/e,0.5,8,23004
/30/prob30d/e,0.25,0,30730
/30/prob30d/e,0.25,1,28396
/30/prob30d/e,0.25,2,26534
/30/prob30d/e,0.25,3,25131
/30/prob30d/e,0.25,4,24462
/30/prob30d/e,0.25,5,23882
/30/prob30d/e,0.25,6,23530
/30/prob30d/e,0.25,7,23215
/30/prob30d/e,0.25,8,23004
/30/prob30d/e,0.75,0,30730
/30/prob30d/e,0.75,1,28396
/30/prob30d/e,0.75,2,26534
/30/prob30d/e,0.75,3,25131
/30/prob30d/e,0.75,4,24462
/30/prob30d/e,0.75,5,23882
/30/prob30d/e,0.75,6,23530
/30/prob30d/e,0.75,7,23215
/30/prob30d/e,0.75,8,23004
/30/prob30d/e,0,0,30730
/30/prob30d/e,0,1,28396
/30/prob30d/e,0,2,26534
/30/prob30d/e,0,3,25131
/30/prob30d/e,0,4,24462
/30/prob30d/e,0,5,23882
/30/prob30d/e,0,6,23530
/30/prob30d/e,0,7,23215
/30/prob30d/e,0,8,23004
/30/prob30e/a,0.1,0,33249
/30/prob30e/a,0.1,1,30509
/30/prob30e/a,0.1,2,28301
/30/prob30e/a,0.1,3,26301
/30/prob30e/a,0.1,4,24926
/30/prob30e/a,0.1,5,23886
/30/prob30e/a,0.1,6,23138
/30/prob30e/a,0.1,7,22436
/30/prob30e/a,0.1,8,21965
/30/prob30e/a,0.5,0,33249
/30/prob30e/a,0.5,1,30509
/30/prob30e/a,0.5,2,28301
/30/prob30e/a,0.5,3,26301
/30/prob30e/a,0.5,4,24926
/30/prob30e/a,0.5,5,23886
/30/prob30e/a,0.5,6,23138
/30/prob30e/a,0.5,7,22436
/30/prob30e/a,0.5,8,21965
/30/prob30e/a,0.25,0,33249
/30/prob30e/a,0.25,1,30509
/30/prob30e/a,0.25,2,28301
/30/prob30e/a,0.25,3,26301
/30/prob30e/a,0.25,4,24926
/30/prob30e/a,0.25,5,23886
/30/prob30e/a,0.25,6,23138
/30/prob30e/a,0.25,7,22436
/30/prob30e/a,0.25,8,21965
/30/prob30e/a,0.75,0,33249
/30/prob30e/a,0.75,1,30509
/30/prob30e/a,0.75,2,28301
/30/prob30e/a,0.75,3,26301
/30/prob30e/a,0.75,4,24926
/30/prob30e/a,0.75,5,23886
/30/prob30e/a,0.75,6,23138
/30/prob30e/a,0.75,7,22436
/30/prob30e/a,0.75,8,21965
/30/prob30e/a,0,0,33249
/30/prob30e/a,0,1,30509
/30/prob30e/a,0,2,28301
/30/prob30e/a,0,3,26301
/30/prob30e/a,0,4,24926
/30/prob30e/a,0,5,23886
/30/prob30e/a,0,6,23138
/30/prob30e/a,0,7,22436
/30/prob30e/a,0,8,21965
/30/prob30e/b,0.1,0,33249
/30/prob30e/b,0.1,1,30509
/30/prob30e/b,0.1,2,28301
/30/prob30e/b,0.1,3,26301
/30/prob30e/b,0.1,4,24926
/30/prob30e/b,0.1,5,23886
/30/prob30e/b,0.1,6,23138
/30/prob30e/b,0.1,7,22436
/30/prob30e/b,0.1,8,21965
/30/prob30e/b,0.5,0,33249
/30/prob30e/b,0.5,1,30509
/30/prob30e/b,0.5,2,28301
/30/prob30e/b,0.5,3,26301
/30/prob30e/b,0.5,4,24926
/30/prob30e/b,0.5,5,23886
/30/prob30e/b,0.5,6,23138
/30/prob30e/b,0.5,7,22436
/30/prob30e/b,0.5,8,21965
/30/prob30e/b,0.25,0,33249
/30/prob30e/b,0.25,1,30509
/30/prob30e/b,0.25,2,28301
/30/prob30e/b,0.25,3,26301
/30/prob30e/b,0.25,4,24926
/30/prob30e/b,0.25,5,23886
/30/prob30e/b,0.25,6,23138
