Instancia,%Inc,Heuristica,Numero iteracion,Costo de iteracion
/5/prob5c/a,0.1,3-opt,1,6108
/5/prob5c/a,0.1,swap,0,6108
/5/prob5c/a,0.1,3-opt,0,6108
/5/prob5c/a,0.1,3-opt,1,6108
/5/prob5c/a,0.5,swap,0,6888
/5/prob5c/a,0.5,3-opt,0,6888
/5/prob5c/a,0.5,3-opt,1,6129
/5/prob5c/a,0.5,swap,0,6129
/5/prob5c/a,0.5,3-opt,0,6129
/5/prob5c/a,0.5,3-opt,1,6108
/5/prob5c/a,0.5,swap,0,6108
/5/prob5c/a,0.5,3-opt,0,6108
/5/prob5c/a,0.5,3-opt,1,6108
/5/prob5c/a,0.5,swap,0,6108
/5/prob5c/a,0.5,3-opt,0,6108
/5/prob5c/a,0.5,3-opt,1,6108
/5/prob5c/a,0.25,swap,0,6888
/5/prob5c/a,0.25,3-opt,0,6888
/5/prob5c/a,0.25,3-opt,1,6129
/5/prob5c/a,0.25,swap,0,6129
/5/prob5c/a,0.25,3-opt,0,6129
/5/prob5c/a,0.25,3-opt,1,6108
/5/prob5c/a,0.25,swap,0,6108
/5/prob5c/a,0.25,3-opt,0,6108
/5/prob5c/a,0.25,3-opt,1,6108
/5/prob5c/a,0.25,swap,0,6108
/5/prob5c/a,0.25,3-opt,0,6108
/5/prob5c/a,0.25,3-opt,1,6108
/5/prob5c/a,0.75,swap,0,6888
/5/prob5c/a,0.75,3-opt,0,6888
/5/prob5c/a,0.75,3-opt,1,6129
/5/prob5c/a,0.75,swap,0,6129
/5/prob5c/a,0.75,3-opt,0,6129
/5/prob5c/a,0.75,3-opt,1,6108
/5/prob5c/a,0.75,swap,0,6108
/5/prob5c/a,0.75,3-opt,0,6108
/5/prob5c/a,0.75,3-opt,1,6108
/5/prob5c/a,0.75,swap,0,6108
/5/prob5c/a,0.75,3-opt,0,6108
/5/prob5c/a,0.75,3-opt,1,6108
/5/prob5c/a,0,swap,0,6888
/5/prob5c/a,0,3-opt,0,6888
/5/prob5c/a,0,3-opt,1,6129
/5/prob5c/a,0,swap,0,6129
/5/prob5c/a,0,3-opt,0,6129
/5/prob5c/a,0,3-opt,1,6108
/5/prob5c/a,0,swap,0,6108
/5/prob5c/a,0,3-opt,0,6108
/5/prob5c/a,0,3-opt,1,6108
/5/prob5c/a,0,swap,0,6108
/5/prob5c/a,0,3-opt,0,6108
/5/prob5c/a,0,3-opt,1,6108
/5/prob5c/b,0.1,swap,0,6888
/5/prob5c/b,0.1,3-opt,0,6888
/5/prob5c/b,0.1,3-opt,1,6129
/5/prob5c/b,0.1,swap,0,6129
/5/prob5c/b,0.1,3-opt,0,6129
/5/prob5c/b,0.1,3-opt,1,6108
/5/prob5c/b,0.1,swap,0,6108
/5/prob5c/b,0.1,3-opt,0,6108
/5/prob5c/b,0.1,3-opt,1,6108
/5/prob5c/b,0.1,swap,0,6108
/5/prob5c/b,0.1,3-opt,0,6108
/5/prob5c/b,0.1,3-opt,1,6108
/5/prob5c/b,0.5,swap,0,6888
/5/prob5c/b,0.5,3-opt,0,6888
/5/prob5c/b,0.5,3-opt,1,6129
/5/prob5c/b,0.5,swap,0,6129
/5/prob5c/b,0.5,3-opt,0,6129
/5/prob5c/b,0.5,3-opt,1,6108
/5/prob5c/b,0.5,swap,0,6108
/5/prob5c/b,0.5,3-opt,0,6108
/5/prob5c/b,0.5,3-opt,1,6108
/5/prob5c/b,0.5,swap,0,6108
/5/prob5c/b,0.5,3-opt,0,6108
/5/prob5c/b,0.5,3-opt,1,6108
/5/prob5c/b,0.25,swap,0,6888
/5/prob5c/b,0.25,3-opt,0,6888
/5/prob5c/b,0.25,3-opt,1,6129
/5/prob5c/b,0.25,swap,0,6129
/5/prob5c/b,0.25,3-opt,0,6129
/5/prob5c/b,0.25,3-opt,1,6108
/5/prob5c/b,0.25,swap,0,6108
/5/prob5c/b,0.25,3-opt,0,6108
/5/prob5c/b,0.25,3-opt,1,6108
/5/prob5c/b,0.25,swap,0,6108
/5/prob5c/b,0.25,3-opt,0,6108
/5/prob5c/b,0.25,3-opt,1,6108
/5/prob5c/b,0.75,swap,0,6888
/5/prob5c/b,0.75,3-opt,0,6888
/5/prob5c/b,0.75,3-opt,1,6129
/5/prob5c/b,0.75,swap,0,6129
/5/prob5c/b,0.75,3-opt,0,6129
/5/prob5c/b,0.75,3-opt,1,6108
/5/prob5c/b,0.75,swap,0,6108
/5/prob5c/b,0.75,3-opt,0,6108
/5/prob5c/b,0.75,3-opt,1,6108
/5/prob5c/b,0.75,swap,0,6108
/5/prob5c/b,0.75,3-opt,0,6108
/5/prob5c/b,0.75,3-opt,1,6108
/5/prob5c/b,0,swap,0,6888
/5/prob5c/b,0,3-opt,0,6888
/5/prob5c/b,0,3-opt,1,6129
/5/prob5c/b,0,swap,0,6129
/5/prob5c/b,0,3-opt,0,6129
/5/prob5c/b,0,3-opt,1,6108
/5/prob5c/b,0,swap,0,6108
/5/prob5c/b,0,3-opt,0,6108
/5/prob5c/b,0,3-opt,1,6108
/5/prob5c/b,0,swap,0,6108
/5/prob5c/b,0,3-opt,0,6108
/5/prob5c/b,0,3-opt,1,6108
/5/prob5c/c,0.1,swap,0,6888
/5/prob5c/c,0.1,3-opt,0,6888
/5/prob5c/c,0.1,3-opt,1,6129
/5/prob5c/c,0.1,swap,0,6129
/5/prob5c/c,0.1,3-opt,0,6129
/5/prob5c/c,0.1,3-opt,1,6108
/5/prob5c/c,0.1,swap,0,6108
/5/prob5c/c,0.1,3-opt,0,6108
/5/prob5c/c,0.1,3-opt,1,6108
/5/prob5c/c,0.1,swap,0,6108
/5/prob5c/c,0.1,3-opt,0,6108
/5/prob5c/c,0.1,3-opt,1,6108
/5/prob5c/c,0.5,swap,0,6888
/5/prob5c/c,0.5,3-opt,0,6888
/5/prob5c/c,0.5,3-opt,1,6129
/5/prob5c/c,0.5,swap,0,6129
/5/prob5c/c,0.5,3-opt,0,6129
/5/prob5c/c,0.5,3-opt,1,6108
/5/prob5c/c,0.5,swap,0,6108
/5/prob5c/c,0.5,3-opt,0,6108
/5/prob5c/c,0.5,3-opt,1,6108
/5/prob5c/c,0.5,swap,0,6108
/5/prob5c/c,0.5,3-opt,0,6108
/5/prob5c/c,0.5,3-opt,1,6108
/5/prob5c/c,0.25,swap,0,6888
/5/prob5c/c,0.25,3-opt,0,6888
/5/prob5c/c,0.25,3-opt,1,6129
/5/prob5c/c,0.25,swap,0,6129
/5/prob5c/c,0.25,3-opt,0,6129
/5/prob5c/c,0.25,3-opt,1,6108
/5/prob5c/c,0.25,swap,0,6108
/5/prob5c/c,0.25,3-opt,0,6108
/5/prob5c/c,0.25,3-opt,1,6108
/5/prob5c/c,0.25,swap,0,6108
/5/prob5c/c,0.25,3-opt,0,6108
/5/prob5c/c,0.25,3-opt,1,6108
/5/prob5c/c,0.75,swap,0,6888
/5/prob5c/c,0.75,3-opt,0,6888
/5/prob5c/c,0.75,3-opt,1,6129
/5/prob5c/c,0.75,swap,0,6129
/5/prob5c/c,0.75,3-opt,0,6129
/5/prob5c/c,0.75,3-opt,1,6108
/5/prob5c/c,0.75,swap,0,6108
/5/prob5c/c,0.75,3-opt,0,6108
/5/prob5c/c,0.75,3-opt,1,6108
/5/prob5c/c,0.75,swap,0,6108
/5/prob5c/c,0.75,3-opt,0,6108
/5/prob5c/c,0.75,3-opt,1,6108
/5/prob5c/c,0,swap,0,6888
/5/prob5c/c,0,3-opt,0,6888
/5/prob5c/c,0,3-opt,1,6129
/5/prob5c/c,0,swap,0,6129
/5/prob5c/c,0,3-opt,0,6129
/5/prob5c/c,0,3-opt,1,6108
/5/prob5c/c,0,swap,0,6108
/5/prob5c/c,0,3-opt,0,6108
/5/prob5c/c,0,3-opt,1,6108
/5/prob5c/c,0,swap,0,6108
/5/prob5c/c,0,3-opt,0,6108
/5/prob5c/c,0,3-opt,1,6108
/5/prob5c/d,0.1,swap,0,6888
/5/prob5c/d,0.1,3-opt,0,6888
/5/prob5c/d,0.1,3-opt,1,6129
/5/prob5c/d,0.1,swap,0,6129
/5/prob5c/d,0.1,3-opt,0,6129
/5/prob5c/d,0.1,3-opt,1,6108
/5/prob5c/d,0.1,swap,0,6108
/5/prob5c/d,0.1,3-opt,0,6108
/5/prob5c/d,0.1,3-opt,1,6108
/5/prob5c/d,0.1,swap,0,6108
/5/prob5c/d,0.1,3-opt,0,6108
/5/prob5c/d,0.1,3-opt,1,6108
/5/prob5c/d,0.5,swap,0,6888
/5/prob5c/d,0.5,3-opt,0,6888
/5/prob5c/d,0.5,3-opt,1,6129
/5/prob5c/d,0.5,swap,0,6129
/5/prob5c/d,0.5,3-opt,0,6129
/5/prob5c/d,0.5,3-opt,1,6108
/5/prob5c/d,0.5,swap,0,6108
/5/prob5c/d,0.5,3-opt,0,6108
/5/prob5c/d,0.5,3-opt,1,6108
/5/prob5c/d,0.5,swap,0,6108
/5/prob5c/d,0.5,3-opt,0,6108
/5/prob5c/d,0.5,3-opt,1,6108
/5/prob5c/d,0.25,swap,0,6888
/5/prob5c/d,0.25,3-opt,0,6888
/5/prob5c/d,0.25,3-opt,1,6129
/5/prob5c/d,0.25,swap,0,6129
/5/prob5c/d,0.25,3-opt,0,6129
/5/prob5c/d,0.25,3-opt,1,6108
/5/prob5c/d,0.25,swap,0,6108
/5/prob5c/d,0.25,3-opt,0,6108
/5/prob5c/d,0.25,3-opt,1,6108
/5/prob5c/d,0.25,swap,0,6108
/5/prob5c/d,0.25,3-opt,0,6108
/5/prob5c/d,0.25,3-opt,1,6108
/5/prob5c/d,0.75,swap,0,6888
/5/prob5c/d,0.75,3-opt,0,6888
/5/prob5c/d,0.75,3-opt,1,6129
/5/prob5c/d,0.75,swap,0,6129
/5/prob5c/d,0.75,3-opt,0,6129
/5/prob5c/d,0.75,3-opt,1,6108
/5/prob5c/d,0.75,swap,0,6108
/5/prob5c/d,0.75,3-opt,0,6108
/5/prob5c/d,0.75,3-opt,1,6108
/5/prob5c/d,0.75,swap,0,6108
/5/prob5c/d,0.75,3-opt,0,6108
/5/prob5c/d,0.75,3-opt,1,6108
/5/prob5c/d,0,swap,0,6888
/5/prob5c/d,0,3-opt,0,6888
/5/prob5c/d,0,3-opt,1,6129
/5/prob5c/d,0,swap,0,6129
/5/prob5c/d,0,3-opt,0,6129
/5/prob5c/d,0,3-opt,1,6108
/5/prob5c/d,0,swap,0,6108
/5/prob5c/d,0,3-opt,0,6108
/5/prob5c/d,0,3-opt,1,6108
/5/prob5c/d,0,swap,0,6108
/5/prob5c/d,0,3-opt,0,6108
/5/prob5c/d,0,3-opt,1,6108
/5/prob5c/e,0.1,swap,0,6888
/5/prob5c/e,0.1,3-opt,0,6888
/5/prob5c/e,0.1,3-opt,1,6129
/5/prob5c/e,0.1,swap,0,6129
/5/prob5c/e,0.1,3-opt,0,6129
/5/prob5c/e,0.1,3-opt,1,6108
/5/prob5c/e,0.1,swap,0,6108
/5/prob5c/e,0.1,3-opt,0,6108
/5/prob5c/e,0.1,3-opt,1,6108
/5/prob5c/e,0.1,swap,0,6108
/5/prob5c/e,0.1,3-opt,0,6108
/5/prob5c/e,0.1,3-opt,1,6108
/5/prob5c/e,0.5,swap,0,6888
/5/prob5c/e,0.5,3-opt,0,6888
/5/prob5c/e,0.5,3-opt,1,6129
/5/prob5c/e,0.5,swap,0,6129
/5/prob5c/e,0.5,3-opt,0,6129
/5/prob5c/e,0.5,3-opt,1,6108
/5/prob5c/e,0.5,swap,0,6108
/5/prob5c/e,0.5,3-opt,0,6108
/5/prob5c/e,0.5,3-opt,1,6108
/5/prob5c/e,0.5,swap,0,6108
/5/prob5c/e,0.5,3-opt,0,6108
/5/prob5c/e,0.5,3-opt,1,6108
/5/prob5c/e,0.25,swap,0,6888
/5/prob5c/e,0.25,3-opt,0,6888
/5/prob5c/e,0.25,3-opt,1,6129
/5/prob5c/e,0.25,swap,0,6129
/5/prob5c/e,0.25,3-opt,0,6129
/5/prob5c/e,0.25,3-opt,1,6108
/5/prob5c/e,0.25,swap,0,6108
/5/prob5c/e,0.25,3-opt,0,6108
/5/prob5c/e,0.25,3-opt,1,6108
/5/prob5c/e,0.25,swap,0,6108
/5/prob5c/e,0.25,3-opt,0,6108
/5/prob5c/e,0.25,3-opt,1,6108
/5/prob5c/e,0.75,swap,0,6888
/5/prob5c/e,0.75,3-opt,0,6888
/5/prob5c/e,0.75,3-opt,1,6129
/5/prob5c/e,0.75,swap,0,6129
/5/prob5c/e,0.75,3-opt,0,6129
/5/prob5c/e,0.75,3-opt,1,6108
/5/prob5c/e,0.75,swap,0,6108
/5/prob5c/e,0.75,3-opt,0,6108
/5/prob5c/e,0.75,3-opt,1,6108
/5/prob5c/e,0.75,swap,0,6108
/5/prob5c/e,0.75,3-opt,0,6108
/5/prob5c/e,0.75,3-opt,1,6108
/5/prob5c/e,0,swap,0,6888
/5/prob5c/e,0,3-opt,0,6888
/5/prob5c/e,0,3-opt,1,6129
/5/prob5c/e,0,swap,0,6129
/5/prob5c/e,0,3-opt,0,6129
/5/prob5c/e,0,3-opt,1,6108
/5/prob5c/e,0,swap,0,6108
/5/prob5c/e,0,3-opt,0,6108
/5/prob5c/e,0,3-opt,1,6108
/5/prob5c/e,0,swap,0,6108
/5/prob5c/e,0,3-opt,0,6108
/5/prob5c/e,0,3-opt,1,6108
/5/prob5d/a,0.1,swap,0,4599
/5/prob5d/a,0.1,3-opt,0,4599
/5/prob5d/a,0.1,3-opt,1,4408
/5/prob5d/a,0.1,swap,0,4408
/5/prob5d/a,0.1,3-opt,0,4408
/5/prob5d/a,0.1,3-opt,1,3846
/5/prob5d/a,0.1,swap,0,3846
/5/prob5d/a,0.1,3-opt,0,3846
/5/prob5d/a,0.1,3-opt,1,3846
/5/prob5d/a,0.1,swap,0,3846
/5/prob5d/a,0.1,3-opt,0,3846
/5/prob5d/a,0.1,3-opt,1,3846
/5/prob5d/a,0.5,swap,0,4599
/5/prob5d/a,0.5,3-opt,0,4599
/5/prob5d/a,0.5,3-opt,1,4408
/5/prob5d/a,0.5,swap,0,4408
/5/prob5d/a,0.5,3-opt,0,4408
/5/prob5d/a,0.5,3-opt,1,3846
/5/prob5d/a,0.5,swap,0,3846
/5/prob5d/a,0.5,3-opt,0,3846
/5/prob5d/a,0.5,3-opt,1,3846
/5/prob5d/a,0.5,swap,0,3846
/5/prob5d/a,0.5,3-opt,0,3846
/5/prob5d/a,0.5,3-opt,1,3846
/5/prob5d/a,0.25,swap,0,4599
/5/prob5d/a,0.25,3-opt,0,4599
/5/prob5d/a,0.25,3-opt,1,4408
/5/prob5d/a,0.25,swap,0,4408
/5/prob5d/a,0.25,3-opt,0,4408
/5/prob5d/a,0.25,3-opt,1,3846
/5/prob5d/a,0.25,swap,0,3846
/5/prob5d/a,0.25,3-opt,0,3846
/5/prob5d/a,0.25,3-opt,1,3846
/5/prob5d/a,0.25,swap,0,3846
/5/prob5d/a,0.25,3-opt,0,3846
/5/prob5d/a,0.25,3-opt,1,3846
/5/prob5d/a,0.75,swap,0,4599
/5/prob5d/a,0.75,3-opt,0,4599
/5/prob5d/a,0.75,3-opt,1,4408
/5/prob5d/a,0.75,swap,0,4408
/5/prob5d/a,0.75,3-opt,0,4408
/5/prob5d/a,0.75,3-opt,1,3846
/5/prob5d/a,0.75,swap,0,3846
/5/prob5d/a,0.75,3-opt,0,3846
/5/prob5d/a,0.75,3-opt,1,3846
/5/prob5d/a,0.75,swap,0,3846
/5/prob5d/a,0.75,3-opt,0,3846
/5/prob5d/a,0.75,3-opt,1,3846
/5/prob5d/a,0,swap,0,4599
/5/prob5d/a,0,3-opt,0,4599
/5/prob5d/a,0,3-opt,1,4408
/5/prob5d/a,0,swap,0,4408
/5/prob5d/a,0,3-opt,0,4408
/5/prob5d/a,0,3-opt,1,3846
/5/prob5d/a,0,swap,0,3846
/5/prob5d/a,0,3-opt,0,3846
/5/prob5d/a,0,3-opt,1,3846
/5/prob5d/a,0,swap,0,3846
/5/prob5d/a,0,3-opt,0,3846
/5/prob5d/a,0,3-opt,1,3846
/5/prob5d/b,0.1,swap,0,4599
/5/prob5d/b,0.1,3-opt,0,4599
/5/prob5d/b,0.1,3-opt,1,4408
/5/prob5d/b,0.1,swap,0,4408
/5/prob5d/b,0.1,3-opt,0,4408
/5/prob5d/b,0.1,3-opt,1,3846
/5/prob5d/b,0.1,swap,0,3846
/5/prob5d/b,0.1,3-opt,0,3846
/5/prob5d/b,0.1,3-opt,1,3846
/5/prob5d/b,0.1,swap,0,3846
/5/prob5d/b,0.1,3-opt,0,3846
/5/prob5d/b,0.1,3-opt,1,3846
/5/prob5d/b,0.5,swap,0,4599
/5/prob5d/b,0.5,3-opt,0,4599
/5/prob5d/b,0.5,3-opt,1,4408
/5/prob5d/b,0.5,swap,0,4408
/5/prob5d/b,0.5,3-opt,0,4408
/5/prob5d/b,0.5,3-opt,1,3846
/5/prob5d/b,0.5,swap,0,3846
/5/prob5d/b,0.5,3-opt,0,3846
/5/prob5d/b,0.5,3-opt,1,3846
/5/prob5d/b,0.5,swap,0,3846
/5/prob5d/b,0.5,3-opt,0,3846
/5/prob5d/b,0.5,3-opt,1,3846
/5/prob5d/b,0.25,swap,0,4599
/5/prob5d/b,0.25,3-opt,0,4599
/5/prob5d/b,0.25,3-opt,1,4408
/5/prob5d/b,0.25,swap,0,4408
/5/prob5d/b,0.25,3-opt,0,4408
/5/prob5d/b,0.25,3-opt,1,3846
/5/prob5d/b,0.25,swap,0,3846
/5/prob5d/b,0.25,3-opt,0,3846
/5/prob5d/b,0.25,3-opt,1,3846
/5/prob5d/b,0.25,swap,0,3846
/5/prob5d/b,0.25,3-opt,0,3846
/5/prob5d/b,0.25,3-opt,1,3846
/5/prob5d/b,0.75,swap,0,4599
/5/prob5d/b,0.75,3-opt,0,4599
/5/prob5d/b,0.75,3-opt,1,4408
/5/prob5d/b,0.75,swap,0,4408
/5/prob5d/b,0.75,3-opt,0,4408
/5/prob5d/b,0.75,3-opt,1,3846
/5/prob5d/b,0.75,swap,0,3846
/5/prob5d/b,0.75,3-opt,0,3846
/5/prob5d/b,0.75,3-opt,1,3846
/5/prob5d/b,0.75,swap,0,3846
/5/prob5d/b,0.75,3-opt,0,3846
/5/prob5d/b,0.75,3-opt,1,3846
/5/prob5d/b,0,swap,0,4599
/5/prob5d/b,0,3-opt,0,4599
/5/prob5d/b,0,3-opt,1,4408
/5/prob5d/b,0,swap,0,4408
/5/prob5d/b,0,3-opt,0,4408
/5/prob5d/b,0,3-opt,1,3846
/5/prob5d/b,0,swap,0,3846
/5/prob5d/b,0,3-opt,0,3846
/5/prob5d/b,0,3-opt,1,3846
/5/prob5d/b,0,swap,0,3846
/5/prob5d/b,0,3-opt,0,3846
/5/prob5d/b,0,3-opt,1,3846
/5/prob5d/c,0.1,swap,0,4599
/5/prob5d/c,0.1,3-opt,0,4599
/5/prob5d/c,0.1,3-opt,1,4408
/5/prob5d/c,0.1,swap,0,4408
/5/prob5d/c,0.1,3-opt,0,4408
/5/prob5d/c,0.1,3-opt,1,3846
/5/prob5d/c,0.1,swap,0,3846
/5/prob5d/c,0.1,3-opt,0,3846
/5/prob5d/c,0.1,3-opt,1,3846
/5/prob5d/c,0.1,swap,0,3846
/5/prob5d/c,0.1,3-opt,0,3846
/5/prob5d/c,0.1,3-opt,1,3846
/5/prob5d/c,0.5,swap,0,4599
/5/prob5d/c,0.5,3-opt,0,4599
/5/prob5d/c,0.5,3-opt,1,4408
/5/prob5d/c,0.5,swap,0,4408
/5/prob5d/c,0.5,3-opt,0,4408
/5/prob5d/c,0.5,3-opt,1,3846
/5/prob5d/c,0.5,swap,0,3846
/5/prob5d/c,0.5,3-opt,0,3846
/5/prob5d/c,0.5,3-opt,1,3846
/5/prob5d/c,0.5,swap,0,3846
/5/prob5d/c,0.5,3-opt,0,3846
/5/prob5d/c,0.5,3-opt,1,3846
/5/prob5d/c,0.25,swap,0,4599
/5/prob5d/c,0.25,3-opt,0,4599
/5/prob5d/c,0.25,3-opt,1,4408
/5/prob5d/c,0.25,swap,0,4408
/5/prob5d/c,0.25,3-opt,0,4408
/5/prob5d/c,0.25,3-opt,1,3846
/5/prob5d/c,0.25,swap,0,3846
/5/prob5d/c,0.25,3-opt,0,3846
/5/prob5d/c,0.25,3-opt,1,3846
/5/prob5d/c,0.25,swap,0,3846
/5/prob5d/c,0.25,3-opt,0,3846
/5/prob5d/c,0.25,3-opt,1,3846
/5/prob5d/c,0.75,swap,0,4599
/5/prob5d/c,0.75,3-opt,0,4599
/5/prob5d/c,0.75,3-opt,1,4408
/5/prob5d/c,0.75,swap,0,4408
/5/prob5d/c,0.75,3-opt,0,4408
/5/prob5d/c,0.75,3-opt,1,3846
/5/prob5d/c,0.75,swap,0,3846
/5/prob5d/c,0.75,3-opt,0,3846
/5/prob5d/c,0.75,3-opt,1,3846
/5/prob5d/c,0.75,swap,0,3846
/5/prob5d/c,0.75,3-opt,0,3846
/5/prob5d/c,0.75,3-opt,1,3846
/5/prob5d/c,0,swap,0,4599
/5/prob5d/c,0,3-opt,0,4599
/5/prob5d/c,0,3-opt,1,4408
/5/prob5d/c,0,swap,0,4408
/5/prob5d/c,0,3-opt,0,4408
/5/prob5d/c,0,3-opt,1,3846
/5/prob5d/c,0,swap,0,3846
/5/prob5d/c,0,3-opt,0,3846
/5/prob5d/c,0,3-opt,1,3846
/5/prob5d/c,0,swap,0,3846
/5/prob5d/c,0,3-opt,0,3846
/5/prob5d/c,0,3-opt,1,3846
/5/prob5d/d,0.1,swap,0,4599
/5/prob5d/d,0.1,3-opt,0,4599
/5/prob5d/d,0.1,3-opt,1,4408
/5/prob5d/d,0.1,swap,0,4408
/5/prob5d/d,0.1,3-opt,0,4408
/5/prob5d/d,0.1,3-opt,1,3846
/5/prob5d/d,0.1,swap,0,3846
/5/prob5d/d,0.1,3-opt,0,3846
/5/prob5d/d,0.1,3-opt,1,3846
/5/prob5d/d,0.1,swap,0,3846
/5/prob5d/d,0.1,3-opt,0,3846
/5/prob5d/d,0.1,3-opt,1,3846
/5/prob5d/d,0.5,swap,0,4599
/5/prob5d/d,0.5,3-opt,0,4599
/5/prob5d/d,0.5,3-opt,1,4408
/5/prob5d/d,0.5,swap,0,4408
/5/prob5d/d,0.5,3-opt,0,4408
/5/prob5d/d,0.5,3-opt,1,3846
/5/prob5d/d,0.5,swap,0,3846
/5/prob5d/d,0.5,3-opt,0,3846
/5/prob5d/d,0.5,3-opt,1,3846
/5/prob5d/d,0.5,swap,0,3846
/5/prob5d/d,0.5,3-opt,0,3846
/5/prob5d/d,0.5,3-opt,1,3846
/5/prob5d/d,0.25,swap,0,4599
/5/prob5d/d,0.25,3-opt,0,4599
/5/prob5d/d,0.25,3-opt,1,4408
/5/prob5d/d,0.25,swap,0,4408
/5/prob5d/d,0.25,3-opt,0,4408
/5/prob5d/d,0.25,3-opt,1,3846
/5/prob5d/d,0.25,swap,0,3846
/5/prob5d/d,0.25,3-opt,0,3846
/5/prob5d/d,0.25,3-opt,1,3846
/5/prob5d/d,0.25,swap,0,3846
/5/prob5d/d,0.25,3-opt,0,3846
/5/prob5d/d,0.25,3-opt,1,3846
/5/prob5d/d,0.75,swap,0,4599
/5/prob5d/d,0.75,3-opt,0,4599
/5/prob5d/d,0.75,3-opt,1,4408
/5/prob5d/d,0.75,swap,0,4408
/5/prob5d/d,0.75,3-opt,0,4408
/5/prob5d/d,0.75,3-opt,1,3846
/5/prob5d/d,0.75,swap,0,3846
/5/prob5d/d,0.75,3-opt,0,3846
/5/prob5d/d,0.75,3-opt,1,3846
/5/prob5d/d,0.75,swap,0,3846
/5/prob5d/d,0.75,3-opt,0,3846
/5/prob5d/d,0.75,3-opt,1,3846
/5/prob5d/d,0,swap,0,4599
/5/prob5d/d,0,3-opt,0,4599
/5/prob5d/d,0,3-opt,1,4408
/5/prob5d/d,0,swap,0,4408
/5/prob5d/d,0,3-opt,0,4408
/5/prob5d/d,0,3-opt,1,3846
/5/prob5d/d,0,swap,0,3846
/5/prob5d/d,0,3-opt,0,3846
/5/prob5d/d,0,3-opt,1,3846
/5/prob5d/d,0,swap,0,3846
/5/prob5d/d,0,3-opt,0,3846
/5/prob5d/d,0,3-opt,1,3846
/5/prob5d/e,0.1,swap,0,4599
/5/prob5d/e,0.1,3-opt,0,4599
/5/prob5d/e,0.1,3-opt,1,4408
/5/prob5d/e,0.1,swap,0,4408
/5/prob5d/e,0.1,3-opt,0,4408
/5/prob5d/e,0.1,3-opt,1,3846
/5/prob5d/e,0.1,swap,0,3846
/5/prob5d/e,0.1,3-opt,0,3846
/5/prob5d/e,0.1,3-opt,1,3846
/5/prob5d/e,0.1,swap,0,3846
/5/prob5d/e,0.1,3-opt,0,3846
/5/prob5d/e,0.1,3-opt,1,3846
/5/prob5d/e,0.5,swap,0,4599
/5/prob5d/e,0.5,3-opt,0,4599
/5/prob5d/e,0.5,3-opt,1,4408
/5/prob5d/e,0.5,swap,0,4408
/5/prob5d/e,0.5,3-opt,0,4408
/5/prob5d/e,0.5,3-opt,1,3846
/5/prob5d/e,0.5,swap,0,3846
/5/prob5d/e,0.5,3-opt,0,3846
/5/prob5d/e,0.5,3-opt,1,3846
/5/prob5d/e,0.5,swap,0,3846
/5/prob5d/e,0.5,3-opt,0,3846
/5/prob5d/e,0.5,3-opt,1,3846
/5/prob5d/e,0.25,swap,0,4599
/5/prob5d/e,0.25,3-opt,0,4599
/5/prob5d/e,0.25,3-opt,1,4408
/5/prob5d/e,0.25,swap,0,4408
/5/prob5d/e,0.25,3-opt,0,4408
/5/prob5d/e,0.25,3-opt,1,3846
/5/prob5d/e,0.25,swap,0,3846
/5/prob5d/e,0.25,3-opt,0,3846
/5/prob5d/e,0.25,3-opt,1,3846
/5/prob5d/e,0.25,swap,0,3846
/5/prob5d/e,0.25,3-opt,0,3846
/5/prob5d/e,0.25,3-opt,1,3846
/5/prob5d/e,0.75,swap,0,4599
/5/prob5d/e,0.75,3-opt,0,4599
/5/prob5d/e,0.75,3-opt,1,4408
/5/prob5d/e,0.75,swap,0,4408
/5/prob5d/e,0.75,3-opt,0,4408
/5/prob5d/e,0.75,3-opt,1,3846
/5/prob5d/e,0.75,swap,0,3846
/5/prob5d/e,0.75,3-opt,0,3846
/5/prob5d/e,0.75,3-opt,1,3846
/5/prob5d/e,0.75,swap,0,3846
/5/prob5d/e,0.75,3-opt,0,3846
/5/prob5d/e,0.75,3-opt,1,3846
/5/prob5d/e,0,swap,0,4599
/5/prob5d/e,0,3-opt,0,4599
/5/prob5d/e,0,3-opt,1,4408
/5/prob5d/e,0,swap,0,4408
/5/prob5d/e,0,3-opt,0,4408
/5/prob5d/e,0,3-opt,1,3846
/5/prob5d/e,0,swap,0,3846
/5/prob5d/e,0,3-opt,0,3846
/5/prob5d/e,0,3-opt,1,3846
/5/prob5d/e,0,swap,0,3846
/5/prob5d/e,0,3-opt,0,3846
/5/prob5d/e,0,3-opt,1,3846
/5/prob5e/a,0.1,swap,0,4771
/5/prob5e/a,0.1,3-opt,0,4771
/5/prob5e/a,0.1,3-opt,1,3585
/5/prob5e/a,0.1,swap,0,3585
/5/prob5e/a,0.1,3-opt,0,3585
/5/prob5e/a,0.1,3-opt,1,3585
/5/prob5e/a,0.1,swap,0,3585
/5/prob5e/a,0.1,3-opt,0,3585
/5/prob5e/a,0.1,3-opt,1,3585
/5/prob5e/a,0.5,swap,0,4771
/5/prob5e/a,0.5,3-opt,0,4771
/5/prob5e/a,0.5,3-opt,1,3585
/5/prob5e/a,0.5,swap,0,3585
/5/prob5e/a,0.5,3-opt,0,3585
/5/prob5e/a,0.5,3-opt,1,3585
/5/prob5e/a,0.5,swap,0,3585
